Effective date ,S&P BSE India Government Bond Index (Base value),S&P BSE India Government Bond Index (Real Value),S&P BSE SENSEX (TR) (Base value),S&P BSE SENSEX (TR) (Real Value),S&P BSE 100 (TR) (Base value),S&P BSE 100 (TR) (Real Value),S&P BSE Bharat 22 Index TR (Base value),S&P BSE Bharat 22 Index TR (Real Value),S&P BSE SENSEX 50 TR (Base value),S&P BSE SENSEX 50 TR (Real Value)
10/17/2017,195.14,147.467298,234.89,36807.991159,252.13,11956.987907,236.47,4298.409778,251.55,11937.20463
10/18/2017,195.21,147.520197,234.71,36779.784601,251.57,11930.430523,235.28,4276.778672,251.01,11911.579146
10/19/2017,195.3,147.58821,233.31,36560.400261,250.13,11862.140107,233.66,4247.331284,249.5,11839.9227
10/20/2017,195.34,147.618438,,0,,0,,0,,0
10/23/2017,195.3,147.58821,234.15,36692.030865,250.92,11899.604988,233.31,4240.969194,250.19,11872.666374
10/24/2017,195.28,147.573096,234.88,36806.424128,251.46,11925.213894,235.7,4284.41318,250.79,11901.139134
10/25/2017,195.21,147.520197,238.04,37301.605924,253.95,12043.299405,246.35,4478.00249,253.03,12007.437438
10/26/2017,195.16,147.482412,238.79,37419.133249,255.12,12098.785368,248.8,4522.53712,254.01,12053.942946
10/27/2017,195.05,147.399285,238.87,37431.669497,254.8,12083.60972,248.1,4509.81294,253.63,12035.910198
10/30/2017,195.2,147.51264,239.65,37553.897915,256,12140.5184,248.93,4524.900182,254.63,12083.364798
10/31/2017,195.12,147.452184,239.48,37527.258388,255.62,12122.497318,250.37,4551.075638,254.42,12073.399332
11/01/2017,195.05,147.399285,242.31,37970.728161,258.1,12240.10859,251.67,4574.706258,256.98,12194.883108
11/02/2017,195.09,147.429513,242.11,37939.387541,258.03,12236.788917,250.99,4562.345626,256.77,12184.917642
11/03/2017,195.3,147.58821,242.99,38077.286269,258.73,12269.985647,252.73,4593.974302,257.62,12225.254052
11/06/2017,195.21,147.520197,243.32,38128.998292,259.12,12288.480968,252.17,4583.794958,258.12,12248.981352
11/07/2017,194.96,147.331272,240.72,37721.570232,256.38,12158.539482,249.05,4527.08147,255.61,12129.870306
11/08/2017,195.03,147.384171,239.62,37549.196822,255.1,12097.83689,247.99,4507.813426,254.5,12077.1957
11/09/2017,195.13,147.459741,239.85,37585.238535,255.58,12120.600362,247.58,4500.360692,254.81,12091.906626
11/10/2017,195.11,147.444627,240.31,37657.321961,255.56,12119.651884,250.54,4554.165796,254.95,12098.55027
11/13/2017,194.67,147.112119,238.29,37340.781699,253.48,12021.010172,247.79,4504.177946,252.68,11990.828328
11/14/2017,194.1,146.68137,237.62,37235.790622,252.57,11977.854423,245.11,4455.462514,251.74,11946.221004
11/15/2017,194.49,146.976093,236.32,37032.076592,250.6,11884.42934,242.66,4410.927884,250.05,11866.02273
11/16/2017,194.2,146.75694,238.81,37422.267311,253.08,12002.040612,244.85,4450.73639,252.44,11979.439224
11/17/2017,194.89,147.278373,240.52,37690.229612,254.98,12092.146022,245.9,4469.82266,254.13,12059.637498
11/20/2017,195.43,147.686451,240.64,37709.033984,255.4,12112.06406,247.79,4504.177946,254.47,12075.772062
11/21/2017,195.09,147.429513,241.49,37842.231619,256.17,12148.580463,246.9,4488.00006,255.29,12114.684834
11/22/2017,194.81,147.217917,242.09,37936.253479,256.36,12157.591004,246.93,4488.545382,255.64,12131.293944
11/23/2017,194.45,146.945865,242.29,37967.594099,256.58,12168.024262,247.17,4492.907958,255.84,12140.784864
11/24/2017,194.53,147.006321,242.94,38069.451114,257.54,12213.551206,247.59,4500.542466,256.81,12186.815826
11/27/2017,194.67,147.112119,243.27,38121.163137,257.88,12229.675332,248.64,4519.628736,257.09,12200.103114
11/28/2017,194.71,147.142347,242.51,38002.068781,257.33,12203.592187,247.32,4495.634568,256.43,12168.783078
11/29/2017,194.86,147.255702,242.39,37983.264409,257.12,12193.633168,246.94,4488.727156,256.26,12160.715796
11/30/2017,194.9,147.28593,239.12,37470.845272,254.09,12049.938751,245.16,4456.371384,253.14,12012.657444
12/01/2017,194.81,147.217917,236.84,37113.562204,251.42,11923.316938,242.88,4414.926912,250.49,11886.902754
12/04/2017,194.74,147.165018,237.1,37154.30501,251.57,11930.430523,242.73,4412.200302,250.75,11899.24095
12/05/2017,195.01,147.369057,236.62,37079.087522,251.37,11920.945743,241.76,4394.568224,250.4,11882.63184
12/06/2017,194.86,147.255702,235.14,36847.166934,249.45,11829.891855,238.84,4341.490216,248.66,11800.060836
12/07/2017,195.13,147.459741,237.68,37245.192808,252.68,11983.071052,242.69,4411.473206,251.62,11940.526452
12/08/2017,194.95,147.323715,239.85,37585.238535,255.04,12094.991456,245.1,4455.28074,253.92,12049.672032
12/11/2017,194.88,147.270816,241.33,37817.159123,256.4,12159.48796,245.77,4467.459598,255.38,12118.955748
12/12/2017,194.2,146.75694,239.69,37560.166039,254.39,12064.165921,243.6,4428.01464,253.58,12033.537468
12/13/2017,194.08,146.666256,238.43,37362.720133,252.86,11991.607354,241.98,4398.567252,252.29,11972.321034
12/14/2017,194.64,147.089448,239.82,37580.537442,254.18,12054.206902,243.52,4426.560448,253.73,12040.655658
12/15/2017,194.81,147.217917,241.38,37824.994278,256.28,12153.797092,244.95,4452.55413,255.75,12136.51395
12/18/2017,194.65,147.097005,242.38,37981.697378,257.55,12214.025445,245.94,4470.549756,256.89,12190.612194
12/19/2017,194.76,147.180132,244.08,38248.092648,259.75,12318.358025,247.67,4501.996658,258.76,12279.352296
12/20/2017,194.55,147.021435,243.65,38180.710315,259.46,12304.605094,248.51,4517.265674,258.36,12260.370456
12/21/2017,194.35,146.870295,243.5,38157.20485,259.54,12308.399006,249.74,4539.623876,258.26,12255.624996
12/22/2017,194.24,146.787168,244.83,38365.619973,260.7,12363.41073,251.32,4568.344168,259.46,12312.570516
12/25/2017,194.09,146.673813,,0,,0,,0,,0
12/26/2017,194.05,146.643585,245.33,38443.971523,261.58,12405.143762,251.23,4566.708202,260.13,12344.365098
12/27/2017,194.07,146.658699,244.62,38332.712322,260.72,12364.359208,249.53,4535.806622,259.39,12309.248694
12/28/2017,193.28,146.061696,244.16,38260.628896,260.35,12346.812365,248.3,4513.44842,258.95,12288.36867
12/29/2017,193.37,146.129709,245.67,38497.250577,261.79,12415.102781,249.14,4528.717436,260.38,12356.228748
01/01/2018,,0,243.91,38221.453121,260.15,12337.327585,248.9,4524.35486,258.55,12269.38683
01/02/2018,193.49,146.220393,243.9,38219.88609,259.83,12322.151937,247.79,4504.177946,258.28,12256.574088
01/03/2018,193.54,146.258178,243.77,38199.514687,260.06,12333.059434,248.57,4518.356318,258.35,12259.89591
01/04/2018,193.69,146.371533,245.04,38398.527624,261.65,12408.463435,251.42,4570.161908,259.89,12332.975994
01/05/2018,193.95,146.568015,246.37,38606.942747,263.31,12487.187109,251.37,4569.253038,261.38,12403.683348
01/08/2018,194.57,147.036549,247.8,38831.02818,265.03,12568.756217,253.16,4601.790584,262.98,12479.610708
01/09/2018,194.33,146.855181,248.45,38932.885195,265.26,12579.663714,253.69,4611.424606,263.37,12498.118002
01/10/2018,193.82,146.469774,248.38,38921.915978,264.97,12565.910783,252.13,4583.067862,263.22,12490.999812
01/11/2018,193.89,146.522673,248.89,39001.834559,265.46,12589.148494,251.76,4576.342224,263.68,12512.828928
01/12/2018,193.77,146.431989,249.53,39102.124543,265.94,12611.911966,251.45,4570.70723,264.33,12543.674418
01/15/2018,193.81,146.462217,251.34,39385.757154,267.12,12667.872168,251.43,4570.343682,265.88,12617.229048
01/16/2018,192.82,145.714074,250.82,39304.271542,265.61,12596.262079,246.96,4489.090704,265.02,12576.418092
01/17/2018,193.8,146.45466,253.06,39655.286486,267.78,12699.171942,250.72,4557.437728,267.15,12677.49639
01/18/2018,193.54,146.258178,254.35,39857.433485,267.59,12690.161401,249.15,4528.89921,267.71,12704.070966
01/19/2018,193.6,146.30352,256.16,40141.066096,269.51,12781.215289,251.21,4566.344654,269.69,12798.031074
01/22/2018,193.54,146.258178,258.25,40468.575575,271.45,12873.217655,252.53,4590.338822,271.62,12889.618452
01/23/2018,193.95,146.568015,260.72,40855.632232,274.13,13000.313707,256.54,4663.230196,274.33,13018.220418
01/24/2018,194.38,146.892966,260.88,40880.704728,274.04,12996.045556,257.61,4682.680014,274.44,13023.440424
01/25/2018,193.66,146.348862,260.07,40753.775217,272.84,12939.136876,256.78,4667.592772,273.72,12989.273112
01/26/2018,193.84,146.484888,,0,,0,,0,,0
01/29/2018,193.7,146.37909,261.75,41017.036425,273.99,12993.674361,254.94,4634.146356,275.27,13062.827742
01/30/2018,193.57,146.280849,259.98,40739.671938,272.15,12906.414385,255.62,4646.506988,273.48,12977.884008
01/31/2018,193.24,146.031468,259.49,40662.887419,271.11,12857.093529,254.07,4618.332018,272.97,12953.682162
02/01/2018,193.25,146.039025,259.07,40597.072117,270.68,12836.701252,254.05,4617.96847,272.67,12939.445782
02/02/2018,192,145.0944,253.01,39647.451331,263.93,12516.589927,247.48,4498.542952,266.27,12635.736342
02/05/2018,191.77,144.920589,250.77,39296.436387,262.05,12427.432995,246.93,4488.545382,264.09,12532.285314
02/06/2018,192.4,145.39668,246.73,38663.355863,257.74,12223.035986,243.45,4425.28803,259.75,12326.33235
02/07/2018,192.15,145.207755,245.97,38544.261507,257.39,12206.437621,244.8,4449.82752,259.1,12295.48686
02/08/2018,193.03,145.872771,248.39,38923.483009,260.39,12348.709321,246.46,4480.002004,261.83,12425.037918
02/09/2018,193.44,146.182608,245.45,38462.775895,257.85,12228.252615,244.62,4446.555588,259.07,12294.063222
02/12/2018,193.31,146.084367,247.58,38796.553498,260.11,12335.430629,246.38,4478.547812,261.01,12386.125146
02/13/2018,193.1,145.92567,,0,,0,,0,,0
02/14/2018,193.39,146.144823,246.54,38633.582274,259.29,12296.543031,244.06,4436.376244,260.13,12344.365098
02/15/2018,192.87,145.751859,247.61,38801.254591,259.97,12328.791283,244.59,4446.010266,261.32,12400.836072
02/16/2018,192.57,145.525149,245.54,38476.879174,257.61,12216.870879,241.49,4389.660326,258.98,12289.792308
02/19/2018,192.69,145.615833,243.84,38210.483904,255.51,12117.280689,238.55,4336.21877,257.07,12199.154022
02/20/2018,192.28,145.305996,243.32,38128.998292,255.35,12109.692865,238.28,4331.310872,256.84,12188.239464
02/21/2018,192.31,145.328667,244.34,38288.835454,255.98,12139.569922,238.63,4337.672962,257.83,12235.219518
02/22/2018,191.54,144.746778,244.16,38260.628896,255.33,12108.744387,237.02,4308.407348,257.49,12219.084954
02/23/2018,191.74,144.897918,246.49,38625.747119,258.11,12240.582829,239.9,4360.75826,260.06,12341.043276
02/26/2018,192.23,145.268211,248.68,38968.926908,260.5,12353.92595,242.61,4410.019014,262.45,12454.45977
02/27/2018,192.35,145.358895,247.96,38856.100676,259.6,12311.24444,241.06,4381.844044,261.73,12420.292458
02/28/2018,192.38,145.381566,246.79,38672.758049,258.37,12252.913043,240.06,4363.666644,260.41,12357.652386
03/01/2018,192.35,145.358895,245.8,38517.62198,257.33,12203.592187,239.03,4344.943922,259.49,12313.994154
03/02/2018,192.17,145.222869,,0,,0,,0,,0
03/05/2018,192.12,145.185084,243.64,38179.143284,254.78,12082.661242,236.59,4300.591066,257,12195.8322
03/06/2018,192.26,145.290882,240.53,37691.796643,252.15,11957.936385,234.11,4255.511114,254.25,12065.33205
03/07/2018,192.49,145.464693,238.48,37370.555288,249.92,11852.181088,231.99,4216.975026,252.18,11967.101028
03/08/2018,192.94,145.804758,240.78,37730.972418,251.78,11940.389542,233.65,4247.14951,254.18,12062.010228
03/09/2018,192.3,145.32111,240.46,37680.827426,251.55,11929.482045,232.89,4233.334686,253.86,12046.824756
03/12/2018,193.01,145.857657,244.87,38371.888097,255.68,12125.342752,237.27,4312.951698,258.5,12267.0141
03/13/2018,193.17,145.978569,244.48,38310.773888,256.25,12152.374375,238.68,4338.581832,258.65,12274.13229
03/14/2018,192.95,145.812315,244.32,38285.701392,256.21,12150.477419,238.41,4333.673934,258.57,12270.335922
03/15/2018,193.12,145.940784,243.24,38116.462044,255.21,12103.053519,237.23,4312.224602,257.33,12211.492218
03/16/2018,193.54,146.258178,239.72,37564.867132,251.75,11938.966825,233.13,4237.697262,253.57,12033.062922
03/19/2018,194.04,146.636028,237.89,37278.100459,249.03,11809.973817,231.91,4215.520834,251.12,11916.799152
03/20/2018,194.02,146.620914,238.42,37361.153102,249.96,11854.078044,231.41,4206.432134,251.92,11954.762832
03/21/2018,193.56,146.273292,239.43,37519.423233,250.82,11894.862598,232.2,4220.79228,252.78,11995.573788
03/22/2018,194.02,146.620914,238.54,37379.957474,249.73,11843.170547,231.09,4200.615366,251.81,11949.542826
03/23/2018,194.41,146.915637,235.57,36914.549267,246.96,11711.806344,227.84,4141.538816,248.94,11813.348124
03/26/2018,194.25,146.794725,238.97,37447.339807,250.27,11868.779453,230.65,4192.61731,252.3,11972.79558
03/27/2018,195.93,148.064301,239.75,37569.568225,251.67,11935.172913,233.03,4235.879522,253.55,12032.11383
03/28/2018,196.78,148.706646,238.26,37336.080606,250.18,11864.511302,232.4,4224.42776,252.14,11965.202844
03/29/2018,196.43,148.442151,,0,,0,,0,,0
03/30/2018,196.22,148.283454,,0,,0,,0,,0
04/02/2018,196.29,148.336353,240.34,37662.023054,252.79,11988.287681,232.74,4230.608076,254.33,12069.128418
04/03/2018,196.95,148.835115,241.17,37792.086627,253.82,12037.134298,234.11,4255.511114,255.09,12105.193914
04/04/2018,197.5,149.25075,238.63,37394.060753,250.95,11901.027705,231.05,4199.88827,252.28,11971.846488
04/05/2018,197.6,149.32632,242.8,38047.51268,255.57,12120.126123,235.24,4276.051576,256.9,12191.08674
04/06/2018,198.72,150.172704,243.02,38081.987362,256.2,12150.00318,234.96,4270.961904,257.19,12204.848574
04/09/2018,198.75,150.195375,244.19,38265.329989,257.22,12198.375558,237.46,4316.405404,258.35,12259.89591
04/10/2018,197.74,149.432118,244.85,38368.754035,257.66,12219.242074,240.19,4366.029706,259.05,12293.11413
04/11/2018,197.02,148.888014,245.29,38437.703399,257.86,12228.726854,238.38,4333.128612,259.3,12304.97778
04/12/2018,196.38,148.404366,246.45,38619.478995,258.75,12270.934125,238.46,4334.582804,260.4,12357.17784
04/13/2018,196.88,148.782216,247.11,38722.903041,259.33,12298.439987,237.76,4321.858624,261.09,12389.921514
04/16/2018,196.89,148.789773,247.92,38849.832552,260.45,12351.554755,238.57,4336.582318,262.16,12440.697936
04/17/2018,196.48,148.479936,248.57,38951.689567,261.02,12378.586378,239.62,4355.668588,262.79,12470.594334
04/18/2018,196.51,148.502607,248.11,38879.606141,260.6,12358.66834,240.16,4365.484384,262.4,12452.08704
04/19/2018,195.91,148.049187,248.8,38987.73128,261.67,12409.411913,241.54,4390.569196,263.3,12494.79618
04/20/2018,194.79,147.202803,248.72,38975.195032,261.54,12403.246806,239.3,4349.85182,263.35,12497.16891
04/23/2018,194.8,147.21036,248.97,39014.370807,261.89,12419.845171,239.22,4348.397628,263.61,12509.507106
04/24/2018,194.33,146.855181,250.17,39202.414527,262.5,12448.77375,238.57,4336.582318,264.36,12545.098056
04/25/2018,194.42,146.923194,249.34,39072.350954,261.38,12395.658982,236.17,4292.956558,263.17,12488.627082
04/26/2018,194.23,146.779611,250.87,39312.106697,262.57,12452.093423,236.37,4296.592038,264.62,12557.436252
04/27/2018,194.06,146.651142,252.72,39602.007432,264.35,12536.507965,240.53,4372.210022,266.35,12639.53271
04/30/2018,194.25,146.794725,254.1,39818.25771,265.68,12599.581752,240.77,4376.572598,267.68,12702.647328
05/01/2018,194.29,146.824953,,0,,0,,0,,0
05/02/2018,194.1,146.68137,254.22,39837.062082,264.64,12550.260896,239.94,4361.485356,267.05,12672.75093
05/03/2018,194.24,146.787168,253.69,39754.009439,263.38,12490.506782,239.9,4360.75826,266.13,12629.092698
05/04/2018,194.28,146.817396,252.33,39540.893223,262.01,12425.536039,237.55,4318.04137,264.75,12563.60535
05/07/2018,194.74,147.165018,254.45,39873.103795,264.2,12529.39438,240.95,4379.84453,266.95,12668.00547
05/08/2018,195.2,147.51264,254.51,39882.505981,264.21,12529.868619,241.28,4385.843072,267.12,12676.072752
05/09/2018,195,147.3615,255.25,39998.466275,264.4,12538.87916,241.43,4388.569682,267.64,12700.749144
05/10/2018,194.33,146.855181,254.72,39915.413632,263.22,12482.918958,239.9,4360.75826,267.05,12672.75093
05/11/2018,194.09,146.673813,256.82,40244.490142,265.29,12581.086431,241.85,4396.20419,269.37,12782.845602
05/14/2018,194.62,147.074334,256.97,40267.995607,264.83,12559.271437,241.78,4394.931772,269.25,12777.15105
05/15/2018,194.14,146.711598,256.87,40252.325297,264.56,12546.466984,239.94,4361.485356,269.2,12774.77832
05/16/2018,193.61,146.311077,255.75,40076.817825,263.34,12488.609826,239.21,4348.215854,267.95,12715.46007
05/17/2018,193.38,146.137266,254.02,39805.721462,262.21,12435.020819,237.91,4324.585234,266.45,12644.27817
05/18/2018,193.64,146.333748,251.85,39465.675735,259.75,12318.358025,234,4253.5116,264.07,12531.336222
05/21/2018,193.76,146.424432,250.17,39202.414527,257.58,12215.448162,234.8,4268.05352,262.18,12441.647028
05/22/2018,193.84,146.484888,250.42,39241.590302,258.49,12258.603911,235.1,4273.50674,262.62,12462.527052
05/23/2018,193.72,146.394204,248.21,38895.276451,255.98,12139.569922,232.94,4234.243556,259.97,12336.772362
05/24/2018,193.47,146.205279,250.51,39255.693581,257.71,12221.613269,233.61,4246.422414,261.98,12432.156108
05/25/2018,193.62,146.318634,252.72,39602.007432,260.63,12360.091057,236.43,4297.682682,264.62,12557.436252
05/28/2018,194.21,146.764497,254.46,39874.670826,262.87,12466.320593,240.57,4372.937118,266.6,12651.39636
05/29/2018,194.65,147.097005,252.9,39630.21399,261.45,12398.978655,239.37,4351.124238,265.15,12582.58719
05/30/2018,194.7,147.13479,252.59,39581.636029,260.99,12377.163661,238.36,4332.765064,264.75,12563.60535
05/31/2018,194.58,147.044106,255.9,40100.32329,263.52,12497.146128,239.41,4351.851334,267.87,12711.663702
06/01/2018,194.15,146.719155,255.21,39992.198151,262.44,12445.928316,237.48,4316.768952,267.06,12673.225476
06/04/2018,194.13,146.704041,253.69,39754.009439,260.67,12361.988013,235.17,4274.779158,265.44,12596.349024
06/05/2018,193.99,146.598243,252.9,39630.21399,259.58,12310.295962,233.3,4240.78742,264.53,12553.165338
06/06/2018,194.31,146.840067,254.9,39943.62019,262.07,12428.381473,236.17,4292.956558,266.82,12661.836372
06/07/2018,193.86,146.500002,256.96,40266.428576,264.27,12532.714053,237.88,4324.039912,268.85,12758.16921
06/08/2018,193.33,146.099481,256.82,40244.490142,264.5,12543.62155,236.89,4306.044286,268.92,12761.491032
06/11/2018,193.58,146.288406,257.11,40289.934041,264.87,12561.168393,236.74,4303.317676,269.36,12782.371056
06/12/2018,193.53,146.250621,258.62,40526.555722,266.27,12627.561853,238.31,4331.856194,270.76,12848.807496
06/13/2018,193.56,146.273292,258.96,40579.834776,266.53,12639.892067,237.95,4325.31233,271.19,12869.212974
06/14/2018,193.9,146.53023,258.26,40470.142606,265.83,12606.695337,235.93,4288.593982,270.36,12829.825656
06/15/2018,193.88,146.515116,258.42,40495.215102,265.66,12598.633274,232.72,4230.244528,270.45,12834.09657
06/18/2018,194.38,146.892966,257.88,40410.595428,265.22,12577.766758,232.54,4226.972596,270.03,12814.165638
06/19/2018,194.39,146.900523,255.98,40112.859538,263.15,12479.599285,231.41,4206.432134,267.98,12716.883708
06/20/2018,194.56,147.028992,257.87,40409.028397,264.55,12545.992745,230.19,4184.255706,269.55,12791.38743
06/21/2018,194.96,147.331272,257.1,40288.36701,263.64,12502.836996,227.68,4138.630432,268.69,12750.576474
06/22/2018,195.22,147.527754,258.97,40581.401807,265.53,12592.468167,229.43,4170.440882,270.66,12844.062036
06/25/2018,195.1,147.43707,257.38,40332.243878,263.96,12518.012644,225.69,4102.457406,269.19,12774.303774
06/26/2018,195.07,147.414399,257.52,40354.182312,264.13,12526.074707,225.33,4095.913542,269.44,12786.167424
06/27/2018,194.94,147.316158,255.68,40065.848608,261.66,12408.937674,220.41,4006.480734,267.26,12682.716396
06/28/2018,194.81,147.217917,254.38,39862.134578,259.45,12304.130855,218.66,3974.670284,265.26,12587.807196
06/29/2018,194.74,147.165018,257.18,40300.903258,262.67,12456.835813,223.67,4065.739058,268.28,12731.120088
